#ies_format_version: 1.0
#file: 20260204_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	iec61850_measurement1;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Mod.stVal
#005;	iec61850_measurement2;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Mod.ctlModel
#006;	iec61850_measurement3;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Beh.stVal
#007;	iec61850_measurement4;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Health.stVal
#008;	iec61850_measurement5;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Loc.stVal
#009;	modbus_register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
#010;	modbus_register2;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	iec61850_measurement1;	iec61850_measurement2;	iec61850_measurement3;	iec61850_measurement4;	iec61850_measurement5;	modbus_register1;	modbus_register2
20260204;	171336;	1770205416.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171340;	1770205420.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171344;	1770205424.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171348;	1770205428.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171352;	1770205432.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171356;	1770205436.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171400;	1770205440.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171404;	1770205444.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171408;	1770205448.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171412;	1770205452.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171416;	1770205456.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171420;	1770205460.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171424;	1770205464.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171428;	1770205468.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171432;	1770205472.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171436;	1770205476.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171440;	1770205480.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171444;	1770205484.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171448;	1770205488.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171452;	1770205492.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171456;	1770205496.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171500;	1770205500.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171504;	1770205504.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171508;	1770205508.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171512;	1770205512.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171516;	1770205516.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171520;	1770205520.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171524;	1770205524.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171528;	1770205528.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171532;	1770205532.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171536;	1770205536.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171540;	1770205540.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171544;	1770205544.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171548;	1770205548.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171552;	1770205552.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171556;	1770205556.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171600;	1770205560.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171604;	1770205564.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171608;	1770205568.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171612;	1770205572.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171616;	1770205576.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171620;	1770205580.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171624;	1770205584.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171628;	1770205588.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171632;	1770205592.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171636;	1770205596.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171640;	1770205600.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171644;	1770205604.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171648;	1770205608.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171652;	1770205612.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171656;	1770205616.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171700;	1770205620.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171704;	1770205624.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171708;	1770205628.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171712;	1770205632.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171716;	1770205636.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171720;	1770205640.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171724;	1770205644.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171728;	1770205648.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171732;	1770205652.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171736;	1770205656.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171740;	1770205660.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171744;	1770205664.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171748;	1770205668.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171752;	1770205672.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171756;	1770205676.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171800;	1770205680.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171804;	1770205684.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171808;	1770205688.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171812;	1770205692.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171816;	1770205696.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171820;	1770205700.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171824;	1770205704.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171828;	1770205708.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171832;	1770205712.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171836;	1770205716.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171840;	1770205720.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171844;	1770205724.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171848;	1770205728.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171852;	1770205732.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171856;	1770205736.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171900;	1770205740.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171904;	1770205744.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171908;	1770205748.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171912;	1770205752.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171916;	1770205756.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171920;	1770205760.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171924;	1770205764.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171928;	1770205768.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171932;	1770205772.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171936;	1770205776.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171940;	1770205780.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171944;	1770205784.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171948;	1770205788.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171952;	1770205792.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	171956;	1770205796.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172000;	1770205800.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172004;	1770205804.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172008;	1770205808.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172012;	1770205812.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172016;	1770205816.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172020;	1770205820.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172024;	1770205824.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172028;	1770205828.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172032;	1770205832.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172036;	1770205836.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172040;	1770205840.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172044;	1770205844.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172048;	1770205848.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172052;	1770205852.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172056;	1770205856.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172100;	1770205860.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172104;	1770205864.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172108;	1770205868.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172112;	1770205872.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172116;	1770205876.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172120;	1770205880.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172124;	1770205884.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172128;	1770205888.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172132;	1770205892.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172136;	1770205896.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172140;	1770205900.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172144;	1770205904.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172148;	1770205908.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172152;	1770205912.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172156;	1770205916.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172200;	1770205920.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172204;	1770205924.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172208;	1770205928.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172212;	1770205932.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172216;	1770205936.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172220;	1770205940.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172224;	1770205944.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172228;	1770205948.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172232;	1770205952.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172236;	1770205956.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172240;	1770205960.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172244;	1770205964.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172248;	1770205968.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172252;	1770205972.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172256;	1770205976.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172300;	1770205980.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172304;	1770205984.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172308;	1770205988.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172312;	1770205992.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172316;	1770205996.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172320;	1770206000.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172324;	1770206004.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172328;	1770206008.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172332;	1770206012.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172336;	1770206016.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172340;	1770206020.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172344;	1770206024.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172348;	1770206028.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172352;	1770206032.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172356;	1770206036.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172400;	1770206040.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172404;	1770206044.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172408;	1770206048.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172412;	1770206052.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172416;	1770206056.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172420;	1770206060.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172424;	1770206064.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172428;	1770206068.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	172432;	1770206072.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
